"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-06-27","89","70","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-06-28","87","78","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-06-29","87","64","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-06-30","81","67","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-01","82","66","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-02","81","67","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-03","87","67","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-04","88","70","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-05","89","70","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-06","88","72","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-07","92","72","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-08","91","71","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-09","91","74","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-10","90","72","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-11","77","66","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-12","78","57","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-13","77","58","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-14","82","60","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-15","88","65","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-16","88","71","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-17","87","71","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-18","89","69","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-19","91","73","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-20","90","72","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-21","90","73","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-22","90","73","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-23","91","75","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-24","94","73","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-25","96","75","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-26","96","79","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-27","95","75","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-28","95","76","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-29","96","78","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-30","98","78","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-07-31","96","78","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-01","95","79","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-02","94","73","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-03","92","68","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-04","86","69","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-05","82","68","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-06","90","68","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-07","91","74","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-08","97","74","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-09","97","71","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-10","95","76","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-11","98","73","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-12","102","76","83"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-13","101","76","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-14","92","62","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-15","88","55","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-16","90","58","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-17","96","64","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-18","98","63","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-19","98","65","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-20","89","62","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-21","86","65","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-22","89","64","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-23","93","70","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-24","91","66","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-25","87","59","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-26","88","63","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-27","96","66","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-28","93","67","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-29","92","66","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-30","91","66","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-08-31","91","65","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-01","90","66","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-02","93","68","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-03","90","70","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-04","91","66","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-05","90","65","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-06","91","67","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-07","89","67","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-08","92","66","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-09","80","57","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-10","82","55","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-11","84","60","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-12","72","57","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-13","73","59","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-14","75","49","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-15","80","52","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-16","79","54","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-17","74","52","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-18","77","54","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-19","76","58","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-20","73","60","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-21","73","49","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-22","64","40","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-23","70","43","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-24","78","49","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-25","84","51","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-26","80","60","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-27","82","69","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-28","86","67","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-29","73","48","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-09-30","66","38","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-01","71","41","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-02","78","41","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-03","79","45","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-04","70","43","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-05","65","37","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-06","75","37","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-07","80","43","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-08","80","47","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-09","80","63","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-10","78","56","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-11","82","53","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-12","82","53","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-13","82","54","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-14","82","51","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-15","82","52","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-16","84","52","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-17","73","48","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-18","59","40","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-19","58","37","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-20","64","33","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-21","68","33","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-22","76","47","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-23","73","47","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-24","63","28","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-25","62","33","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-26","72","41","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-27","82","42","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-28","82","50","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-29","78","57","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-30","76","64","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-10-31","58","56","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-01","60","55","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-02","63","38","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-03","51","32","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-04","61","39","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-05","68","39","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-06","73","56","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-07","77","50","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-08","77","45","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-09","74","55","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-10","74","55","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-11","75","42","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-12","75","44","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-13","78","56","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-14","76","50","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-15","78","43","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-16","68","37","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-17","71","43","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-18","70","55","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-19","72","53","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-20","67","32","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-21","66","37","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-22","65","59","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-23","71","56","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-24","57","35","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-25",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-26",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-27",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-28",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-29",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-11-30","55","29","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-01","55","31","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-02","56","42","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-03","63","47","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-04","71","57","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-05","66","45","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-06","47","23","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-07","49","23","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-08","54","37","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-09","58","49","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-10","56","30","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-11","50","31","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-12","50","39","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-13","45","42","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-14","48","26","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-15","55","27","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-16","45","30","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-17","53","40","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-18","56","38","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-19","55","38","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-20","42","25","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-21","35","18","18"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-22","39","24","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-23","45","24","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-24","53","19","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-25","54","30","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-26","56","33","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-27","45","29","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-28","52","22","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-29","61","32","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-30","66","52","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1999-12-31",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-01","65","32","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-02","65","54","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-03","63","46","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-04","57","26","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-05","31","20","21"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-06","44","21","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-07","52","24","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-08","54","24","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-09","46","42","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-10","59","37","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-11","62","28","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-12","58","28","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-13","70","35","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-14","50","25","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-15","49","25","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-16","65","48","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-17","63","56","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-18","62","43","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-19","52","42","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-20","53","19","19"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-21","36","19","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-22","36","19","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-23","47","28","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-24","50","24","28"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-25","42","17","17"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-26","37","17","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-27","34","17","20"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-28","26","17","20"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-29","24","19","21"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-30","30","20","21"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-01-31","31","10","10"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-01",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-02",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-03",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-04",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-05",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-06",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-07",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-08",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-09",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-10",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-11",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-12",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-13",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-14",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-15",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-16",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-17",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-18",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-19",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-20",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-21",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-22",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-23",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-24",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-25",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-26",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-27",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-28",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-02-29",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-01","42","10","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-02","34","13","14"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-03","41","14","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-04","55","31","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-05","48","18","20"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-06","47","20","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-07","54","30","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-08","60","27","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-09","58","27","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-10","67","48","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-11","68","36","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-12","43","30","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-13","50","32","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-14","64","29","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-15","53","30","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-16","68","38","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-17","55","38","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-18","64","41","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-19","62","31","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-20","49","22","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-21","61","48","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-22","63","51","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-23","69","54","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-24","71","55","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-25","74","59","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-26","66","50","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-27","60","31","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-28","62","35","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-29","67","39","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-30",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-03-31",,,
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-01","66","43","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-02","61","49","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-03","58","46","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-04","53","32","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-05","58","35","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-06","81","52","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-07","78","55","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-08","73","30","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-09","56","31","34"
